url,filename,test
https://www.redlobster.com/images/default-source/images/menu-items/lighter-fare/m_mapleglazedchicken_1625.jpg?sfvrsn=0&size=1125,syw_popcornshrimp_friedshrimp_conconutshrimpbitese7a19ac52fd36f18be94ff0000d9e22d.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/m_mapleglazedchicken_1625.jpg?sfvrsn=0&size=1125,admirals_feast.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/rl_desktop_seafood_standards-bg.jpg,catfish.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/special-menu/crab-fest/eventmenu_dishes_ultimatefeast_us.jpg?sfvrsn=0,wild-flounder-lunch.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/pairings/lobster_artichoke_dip.jpg?sfvrsn=2&size=1125,crispy-shrimp-lettuce-wrap.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/news-press/media-downloads/Teasers/d_menus_deatil_dish_image_0013_lobster-crab-and-seafood-stuffed_mushroom.jpg?sfvrsn=0,wood_grilled_salmon_shrimp_linguini_alfredo.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/social-photos/image-1.jpg?sfvrsn=2,maple-glazed-chicken-lunch-us.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/Crabfest_hero.jpg,MilitaryMonday_bg.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lobster_pizza_usa.jpg?sfvrsn=2&size=1125,wild-caught-lobster-shrimp-trio.png,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/shrimp_cocktail.jpg?sfvrsn=2,seaside_shrimp_trio.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/news-press/rl_hsc_news_teaer.jpg?sfvrsn=0,parmesan_crusted_tilapia.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/special-menu/lobsterfest/seafood-stuffed-mushrooms66219fc52fd36f18be94ff4100d9e22d.jpg?sfvrsn=0,lobster-lovers-dream.jpeg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/seafood-stuffed-mushrooms.jpg?sfvrsn=0,store-locator-bg.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/imagecomingsoon.jpg?Status=Master&sfvrsn=4&size=1125,4coursefeast.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/imagecomingsoon.jpg?sfvrsn=4&size=1125,grand-seafood-feast.png,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/ultimate_feast.jpg?sfvrsn=2&size=1125,kids_garlic_grilled_shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/walleye_dinner.jpg?sfvrsn=2&size=1125,center_cut_ny_strip_steak.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/deadliest-catch-video-poster.jpg,wild_flounder_lunch.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/salmon_new_orleans.jpg?sfvrsn=2&size=1125,maple_glazed_chicken.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/gift-cards/rl_mobile_giftcard02.png?sfvrsn=4,lunch_classic_caesar_salad.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/wild-flounder--dinner.jpg?sfvrsn=2&size=1125,hand_breaded_shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/syw_popcornshrimp_friedshrimp_conconutshrimpbitese7a19ac52fd36f18be94ff0000d9e22d.jpg?sfvrsn=2&size=1125,lobster-mix-match.jpeg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/admirals_feast.jpg?sfvrsn=2&size=1125,kids_chicken_fingers_ketchup.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/catfish.jpg?sfvrsn=2&size=1125,wood_grilled_peppercorn_sirloin_and_shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/wild-flounder-lunch.jpg?sfvrsn=2&size=1125,wood_grilled_skewers_shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crispy-shrimp-lettuce-wrap.jpg?sfvrsn=2&size=1125,lighter_fare_peppercorn_sirloin_and_shrimp_us.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/wood_grilled_salmon_shrimp_linguini_alfredo.jpg?sfvrsn=2&size=1125,sweet_chili_shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/wood_grilled_shrimp_skewers_can.jpg?sfvrsn=2&size=1125,ny_strip_and_lobster_tail.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/maple-glazed-chicken-lunch-us.jpg?sfvrsn=2&size=1125,walts_favorite_shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/MilitaryMonday_bg.jpg,what-you-could-win.jpg,
https://www.redlobster.com/images/default-source/images/news-press/wild-caught-lobster-shrimp-trio.png?sfvrsn=0,fried_oyster.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/sailors-platter.jpg?sfvrsn=2&size=1125,jumbo_coconut_shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crunch_fried_fish_scampi.jpg?sfvrsn=2&size=1125,lobster_tacos.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crispy-calamari-and-vegetables-us.jpg?sfvrsn=2&size=1125,kids_broiled_fish.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_snow_crab.jpg?sfvrsn=2&size=1125,parrot-isle-jumbo-coconut-shrimp.jpg,sfvrsn=2&size=1125
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/garlic_shrimp_scampi.jpg?sfvrsn=2&size=1125,lunch_tacos.jpg,sfvrsn=0&size=1125
